21:47:51.866 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
11:36:14.803 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 7, col: 0, data: TESTINV2726
11:36:14.866 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 7, col: 1, data: 0
11:36:14.928 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 7, col: 2, data: 0.0
11:36:15.002 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 8, col: 0, data: TESTINV7735
11:36:15.072 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 8, col: 1, data: 9
11:36:15.134 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: POBasedInvoice, row: 8, col: 2, data: 1.6199999999999999
11:36:15.247 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
11:59:00.225 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
11:59:15.268 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b3f0bdd700c1d2a351a11df93419efad)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
11:59:16.001 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (b3f0bdd700c1d2a351a11df93419efad)] -> xpath: //span[normalize-space()='Create Memo']]
11:59:16.987 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
11:59:52.639 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:00:07.748 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (118778d9a4b5369fa3b4fbd8c02b291b)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
12:00:13.385 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: Proxy element for: DefaultElementLocator 'By.xpath: //span[normalize-space()='Create Memo']'
12:00:45.127 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:01:00.213 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (00eb34968d2bf4f97833744a7f0e39fa)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
12:01:00.661 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (00eb34968d2bf4f97833744a7f0e39fa)] -> xpath: //span[normalize-space()='Create Memo']]
12:01:01.623 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:12:18.607 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
12:12:33.726 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (c54fe7d1974a368268d4cba5f4f2ac2c)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
12:12:34.420 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (c54fe7d1974a368268d4cba5f4f2ac2c)] -> xpath: //span[normalize-space()='Create Memo']]
12:12:35.390 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
08:01:45.795 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
08:02:00.891 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (c529a25cc813fc51701831753335e60b)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
08:11:44.855 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
08:11:59.956 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (4b155e5c8989710d010fd9e04d5995c2)] -> xpath: //button[@class='btn btn-link']]
08:12:00.074 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (4b155e5c8989710d010fd9e04d5995c2)] -> xpath: //span[normalize-space()='Master']]
08:12:00.844 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (4b155e5c8989710d010fd9e04d5995c2)] -> link text: Customer]
08:12:00.994 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: Customer, row: 1, col: 1, data: 544913
08:12:02.056 [main] INFO  com.billhub.qa.base.TestBase - Setting cell data in sheet: Customer, row: 3, col: 1, data: 675792
08:12:02.315 [main] INFO  com.billhub.qa.base.TestBase - Waiting for toast to disappear
08:12:03.002 [main] INFO  com.billhub.qa.base.TestBase - Checking if success toast is displayed for message: Kindly fill out all the mandatory fields
08:12:18.072 [main] ERROR com.billhub.qa.base.TestBase - TimeoutException: Success toast not displayed for message - Kindly fill out all the mandatory fields
08:19:29.732 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
08:19:44.817 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (0754f14629f64a90620b84b3965d754d)] -> xpath: //button[@class='btn btn-link']]
08:19:44.929 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (0754f14629f64a90620b84b3965d754d)] -> xpath: //span[normalize-space()='Master']]
