15:07:21.875 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:22:32.308 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //span[normalize-space()='Create Memo']]
18:22:38.644 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:22:53.669 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:23:09.534 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:23:26.828 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:23:41.895 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //button[normalize-space()='Done']]
18:23:43.185 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:23:58.471 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:24:13.722 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:24:28.817 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //tbody/tr[1]/td[1]]
18:24:29.494 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:24:44.573 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //button[normalize-space()='SAVE']]
18:24:45.572 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:25:00.638 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:25:16.495 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:25:33.140 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:25:48.231 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //button[normalize-space()='Done']]
18:25:49.443 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:26:04.731 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:26:19.973 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:26:35.093 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //tbody/tr[1]/td[1]]
18:26:36.186 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:26:51.301 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //button[normalize-space()='SAVE']]
18:26:52.443 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:27:07.524 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:27:22.883 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:27:38.347 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element visibility: By.xpath: //button[normalize-space()='SUBMIT MEMO']
18:27:38.388 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (ac4d827c0335ec2d1bc8db0e3fa9219d)] -> xpath: //button[normalize-space()='SUBMIT MEMO']]
18:38:43.176 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:38:58.284 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //button[@class='btn btn-primary ng-star-inserted']]
18:38:59.254 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //span[normalize-space()='Create Memo']]
18:39:05.357 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:39:26.807 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:39:42.574 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:39:58.222 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:40:13.248 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:40:30.128 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //button[normalize-space()='SAVE']]
18:40:30.308 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:40:45.464 [main] INFO  com.billhub.qa.base.TestBase - Checking if success toast is displayed for message: Invoice created successfully.
18:41:00.542 [main] ERROR com.billhub.qa.base.TestBase - TimeoutException: Success toast not displayed for message - Invoice created successfully.
18:41:00.550 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:41:16.067 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:41:32.416 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:41:47.537 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //button[normalize-space()='Done']]
18:41:48.822 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:42:04.170 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:42:19.332 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:42:34.464 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //tbody/tr[1]/td[1]]
18:42:35.219 [main] INFO  com.billhub.qa.base.TestBase - Waiting for web element to be clickable: [[ChromeDriver: chrome on windows (88c369b6ff4328586920eb8d4f767241)] -> xpath: //button[normalize-space()='SAVE']]
18:42:35.987 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
18:42:51.195 [main] INFO  com.billhub.qa.base.TestBase - Waiting for element invisibility: By.className: modal-container
